date,hour,DHI,GHI,precipitation,sunshine_dur,temp,apparent_zenith,azimuth,DNI,irradiance,power_output,PV_noise,power_output_noisy
2017-09-20,14,183.83333333333334,346.5,0.0,24.0,16.3,61.557680954545965,235.44864684904823,328.7697223989216,439.6484221179185,2308.154216119072,152.08370510445715,2156.070511014615
2017-09-20,15,109.33333333333333,241.16666666666666,0.0,47.0,16.099999999999998,70.48586255383474,248.6688750746637,409.11841702847556,303.14865558229843,1591.5304418070666,152.89246225145834,1438.6379795556084
2017-09-20,16,48.833333333333336,58.166666666666664,0.0,2.0,14.716666666666667,80.19182584326711,260.4783053500884,48.39875136373183,60.291023645369364,316.52787413818913,49.40868232999785,267.1191918081914
2017-09-20,17,7.833333333333333,9.0,0.0,0.0,12.049999999999999,90.24032554457222,271.639917620691,19.5896209886125,8.166126281071557,42.87216297562566,4.58748337748787,38.28467959813779
2017-09-20,18,1.5,2.8333333333333335,0.0,0.0,11.033333333333331,100.42828682961864,282.8659077128218,0.0,1.53386652447127,8.052799253474166,0.9434400641720962,7.109359189302071
2017-09-20,19,1.1666666666666667,2.3333333333333335,0.0,0.0,9.016666666666667,110.007119365454,294.86494680505047,0.0,1.3013284788449866,6.831974513936179,0.39091220863079235,6.441062305305387
2017-09-20,20,1.0,2.1666666666666665,0.0,0.0,7.716666666666668,118.6302137566588,308.37664015236675,0.0,1.2137626322680586,6.372253819407305,0.6966911178969662,5.675562701510341
2017-09-20,21,1.1666666666666667,2.5,0.0,0.0,6.8999999999999995,125.64206378059743,324.08041143447593,0.0,1.444098993526927,7.581519716016366,0.6327569061516097,6.948762809864758
2017-09-20,22,0.8333333333333334,2.1666666666666665,0.0,0.0,6.400000000000001,130.22970449773888,342.2169654647584,0.0,1.0640086033772949,5.5860451677307985,0.2524689527354924,5.333576214995305
2017-09-20,23,1.0,2.6666666666666665,0.0,0.0,5.599999999999999,131.63742338304795,121.99098341910242,0.0,1.2397941208990066,6.508919134719785,0.7895979922627706,5.719321142457015
2017-09-21,0,0.8333333333333334,2.3333333333333335,0.0,0.0,5.05,129.58533459316152,21.57416628894208,0.0,1.066946494132628,5.601469094196298,0.5855433447781201,5.0159257494181775
2017-09-21,1,1.1666666666666667,2.5,0.0,0.0,4.683333333333334,124.47542700249926,39.27359573378473,0.0,1.4524843518408137,7.625542847164272,0.45460534872729674,7.170937498436975
2017-09-21,2,0.6666666666666666,2.1666666666666665,0.0,0.0,4.283333333333333,117.10473547047008,54.52674040997233,0.0,0.8170396215793961,4.289458013291829,0.35405939636266853,3.935398616929161
2017-09-21,3,0.6666666666666666,2.0,0.0,0.0,4.550000000000001,108.26529429462823,67.70393832534843,0.0,0.7487079039761433,3.9307164958747527,0.4109772721956319,3.519739223679121
2017-09-21,4,0.5,1.5,0.0,0.0,6.816666666666666,98.57932970972361,79.51492713071367,0.0,0.5140151123502196,2.6985793398386533,0.2292346260307571,2.4693447138078954
2017-09-21,5,13.666666666666666,15.0,0.0,0.0,7.283333333333334,88.35363039142345,90.69500227548656,18.455312510423536,14.020879298583841,73.60961631756514,7.728147588533671,65.88146872903148
2017-09-21,6,66.33333333333333,68.33333333333333,0.0,0.0,8.066666666666666,78.40084835445883,101.9491566554348,10.74680106741424,66.07553923715852,346.89658099508216,23.174415476690555,323.7221655183916
2017-09-21,7,123.83333333333333,125.66666666666667,0.0,0.0,8.833333333333334,68.83664480563935,113.99482124680075,4.861504726541031,120.99078063417073,635.2015983293965,64.70554898878129,570.496049340615
2017-09-21,8,213.0,236.66666666666666,0.0,3.0,10.183333333333332,60.17903501914318,127.59775849690902,45.30283725138949,245.646526040881,1289.6442617146251,101.59657366880505,1188.0476880458202
2017-09-21,9,75.5,571.3333333333334,0.0,60.0,12.783333333333331,53.115487550668206,143.4812047541696,821.8447037538209,799.9840155025672,4199.916081388478,297.82080180210835,3902.09527958637
2017-09-21,10,74.66666666666667,685.8333333333334,0.0,60.0,14.483333333333334,48.491675587896,161.92262147513776,922.2309549061752,963.4823682277855,5058.282433195874,545.8662201330156,4512.416213062857
2017-09-21,11,75.33333333333333,705.5,0.0,60.0,15.633333333333335,47.09999848698726,182.08985046324213,925.7342808632334,991.3977378051063,5204.8381234768085,459.51271152593523,4745.325411950873
2017-09-21,12,69.83333333333333,657.8333333333334,0.0,60.0,16.983333333333334,49.23082727704979,202.02687927461508,900.517047845878,924.7403231262027,4854.886696412564,389.3037075822308,4465.582988830333
